authorId,field,score
2116568175,71924100,1.037173959
2116979945,86803240,1.0650917
2116979945,127313418,1.0650917
2117038900,185592680,0.614201546
2117038900,192562407,0.614201546
2117136436,17744445,2.0861577
2117223467,71924100,0.6654346
2117466936,138885662,0.5088725000000001
2117466936,142362112,0.5088725000000001
2117534760,86803240,1.0650917
2117534760,127313418,1.0650917
2117549038,71924100,2.125894562
2118098450,33923547,2.180805903
2118134862,41008148,5.185287402
2118225864,162324750,3.139632479
2118275904,71924100,1.1091756320000001
2118710158,71924100,3.7994542489999996
2118755112,71924100,0.5156298
2118755112,86803240,0.5156298
2118948900,86803240,2.162487075
2118972767,17744445,0.5500352
2118972767,162324750,0.5500352
2119155047,127413603,1.741920264
2119155047,192562407,1.741920264
2119238105,17744445,1.7717883
2119252553,33923547,0.5092445
2119252553,41008148,0.5092445
2119660283,121332964,0.573006868
2119660283,185592680,0.573006868
2119724816,86803240,1.1238766
2119742694,121332964,0.5734965
2119742694,127413603,0.5734965
2119758819,127413603,0.5251446
2119758819,162324750,0.5251446
2119876328,192562407,1.6108891660000002
2120485070,192562407,1.702999817
2120503107,121332964,1.5823311539999998
2120521745,185592680,1.046505266
2120803867,41008148,3.7936199820000005
2120820156,86803240,0.57569313
2120820156,127313418,0.57569313
2120820156,185592680,0.57569313
2120923207,121332964,1.5823311539999998
2120980396,86803240,1.131284034
2120980396,185592680,1.131284034
2121553845,127413603,0.5251446
2121553845,162324750,0.5251446
2121624981,71924100,1.9037277879999999
2121624981,86803240,1.9037277879999999
2121891205,138885662,1.135351234
2121958041,121332964,1.5823311539999998
2122059566,15744967,0.572441161
2122059566,71924100,0.572441161
2122435424,192562407,3.357797859
2122739294,142362112,1.6835262180000001
2122799637,127413603,0.5405754
2122810856,71924100,0.564972162
2123069812,33923547,1.290899515
2123069812,71924100,1.290899515
2123069812,138885662,1.290899515
2123758620,121332964,0.5453358
2123758620,127313418,0.5453358
2123758620,127413603,0.5453358
2123930999,127413603,0.5584628
2123952543,71924100,1.058097144
2124022172,121332964,3.166379155
2124285300,162324750,4.3989503679999995
2124305004,121332964,1.5823311539999998
2124648225,144133560,2.927098848
2124648225,162324750,2.927098848
2124883576,71924100,1.3674853999999999
2125293936,33923547,0.6915536520000001
2125707519,127413603,0.565902
2125707519,192562407,0.565902
2125810253,86803240,1.1059748
2125810253,127413603,1.1059748
2125903071,192562407,3.357797859
2125947255,162324750,0.653237045
2125947844,41008148,0.568136334
2125947844,127413603,0.568136334
2126014361,41008148,2.1232961820000003
2126056503,33923547,0.5025532
2126056503,144133560,0.5025532
2126056503,162324750,0.5025532
2126616442,33923547,0.5088929529999999
2126616442,127413603,0.5088929529999999
2126642415,138885662,3.1905806479999996
2126829860,17744445,1.8283473660000003
2126829860,162324750,1.8283473660000003
2126968576,71924100,0.5812579999999999
2126968576,86803240,0.5812579999999999
2126968576,185592680,0.5812579999999999
2127017358,86803240,1.6142251220000001
2127111855,71924100,0.565346241
2127189946,121332964,1.082342804
2127543476,86803240,0.551095
2127543476,185592680,0.551095
2127626280,33923547,0.5088929529999999
2127626280,127413603,0.5088929529999999
2127929463,41008148,0.568136334
2127929463,127413603,0.568136334
2128014372,192562407,0.5137602
2128134587,15744967,0.5125698000000001
2128134587,33923547,0.5125698000000001
2128134587,41008148,0.5125698000000001
2128187380,71924100,1.5981758
2128187380,86803240,1.5981758
2128381254,41008148,3.7936199820000005
2128670688,121332964,1.5823311539999998
2128736667,71924100,0.6249946
2128736667,86803240,0.6249946
2128819202,127413603,0.519778848
2128819202,142362112,0.519778848
2128935492,33923547,4.8821835600000005
2129114314,71924100,0.6249946
2129114314,86803240,0.6249946
2129170141,121332964,1.5823311539999998
2129364068,121332964,1.5823311539999998
2129665052,121332964,0.5409925999999999
2129665052,205649164,0.5409925999999999
2129725827,86803240,2.404620219
2129725827,185592680,2.404620219
2129809312,71924100,2.018392598
2130020810,121332964,1.5823311539999998
2130079681,41008148,1.2213389
2130317156,121332964,1.075927496
2130317156,192562407,1.075927496
2130377142,17744445,4.178495366
2130933972,205649164,0.58098
2131122345,86803240,0.585927069
2131122345,185592680,0.585927069
2131386344,71924100,1.30469799
2131386344,86803240,1.30469799
2131655950,121332964,1.5823311539999998
2132188389,41008148,1.122787658
2132188389,121332964,1.122787658
2132188389,127413603,1.122787658
2132465307,192562407,0.5137602
2132614706,33923547,1.627447349
2132742267,121332964,1.082342804
2132844804,39432304,0.7288284
2132844804,127413603,0.7288284
2133239427,162324750,1.2153874
2133658882,144133560,1.3839234
2133658882,162324750,1.3839234
2133850838,86803240,2.8886442110000004
2133857590,41008148,4.80553359
2133857590,127413603,4.80553359
2134135475,41008148,1.148918987
2134518905,121332964,1.125032535
2134518905,127413603,1.125032535
2134607093,71924100,1.630287764
2134682771,71924100,1.9037277879999999
2134682771,86803240,1.9037277879999999
2134731269,71924100,2.1296417830000003
2134731269,86803240,2.1296417830000003
2134766710,138885662,0.5038486
2134855002,121332964,1.1347241
2134855002,127413603,1.1347241
2134989941,15744967,0.5125698000000001
2134989941,33923547,0.5125698000000001
2134989941,41008148,0.5125698000000001
2135054419,71924100,1.6200900539999998
2135054419,86803240,1.6200900539999998
2135073274,86803240,3.024443036
2135073274,185592680,3.024443036
2135299880,162324750,2.1390688630000003
2135372117,17744445,1.7633996170000001
2135566632,86803240,0.7054179
2135566632,185592680,0.7054179
2135864666,144133560,1.3839234
2135864666,162324750,1.3839234
2135945446,192562407,0.5137602
2135974548,71924100,1.1483637
2135974548,86803240,1.1483637
2137143373,71924100,1.1483637
2137143373,86803240,1.1483637
2137221415,17744445,0.6353173000000001
2137221415,71924100,0.6353173000000001
2137359647,41008148,1.2213389
2137424362,127413603,0.565902
2137424362,192562407,0.565902
2137437195,127413603,0.565902
2137437195,192562407,0.565902
2137605119,71924100,1.9037277879999999
2137605119,86803240,1.9037277879999999
2137647935,121332964,0.6297331
2137647935,185592680,0.6297331
2137647935,192562407,0.6297331
2137699977,41008148,0.5067163
2137724026,121332964,1.5823311539999998
2137853868,41008148,0.5599557
2137878172,33923547,6.099910229000001
2137878172,121332964,6.099910229000001
2137961660,86803240,0.5650257
2137961660,121332964,0.5650257
2137961660,127413603,0.5650257
2137964017,41008148,1.746379905
2137979124,86803240,1.1059748
2137979124,127413603,1.1059748
2137991330,71924100,0.5815667
2137991330,86803240,0.5815667
2138556432,71924100,1.070236753
2138650717,41008148,1.317612452
2139005047,86803240,0.600861132
2139005047,185592680,0.600861132
2139310172,71924100,0.50546205
2139310172,86803240,0.50546205
2139684968,71924100,1.645954073
2139839015,71924100,1.645954073
2139891798,121332964,4.6088460499999995
2139928328,71924100,1.6200900539999998
2139928328,86803240,1.6200900539999998
2140305255,71924100,1.9037277879999999
2140305255,86803240,1.9037277879999999
2140567000,71924100,0.5551012
2140634021,41008148,0.6947922
2140634021,127413603,0.6947922
2140700434,86803240,2.797168445
2140755300,127413603,1.6545311139999999
2140867330,71924100,1.1091756320000001
2141277380,33923547,1.330694831
2142027043,41008148,1.1445924509999998
2142031448,138885662,1.135351234
2142249029,33923547,0.642142951
2142249029,41008148,0.642142951
2142681735,86803240,0.57569313
2142681735,127313418,0.57569313
2142681735,185592680,0.57569313
2142881702,17744445,4.2539272299999995
2143182061,71924100,2.125894562
2143328931,41008148,5.257985764
2143530712,71924100,1.9037277879999999
2143530712,86803240,1.9037277879999999
2143801910,127413603,3.035211348
2143857217,39432304,1.354568552
2143857217,86803240,1.354568552
2143857217,127313418,1.354568552
2144009388,121332964,3.1646623079999996
2144011722,71924100,1.126137495
2144011722,86803240,1.126137495
2144107717,86803240,3.4651611
2144107717,185592680,3.4651611
2144377027,121332964,0.54582113
2144377027,185592680,0.54582113
2144478947,121332964,2.522158301
2144572332,17744445,1.748105535
2144755588,86803240,1.0703851
2145003902,17744445,1.1518203
2145003902,41008148,1.1518203
2145262004,86803240,2.190764542
2145262004,127313418,2.190764542
2145458040,86803240,1.059099551
2145458040,127313418,1.059099551
2145648715,86803240,2.8886442110000004
2145718736,71924100,0.6249946
2145718736,86803240,0.6249946
2146151977,121332964,0.5734965
2146151977,127413603,0.5734965
2146188312,86803240,0.6813448000000001
2146188312,127313418,0.6813448000000001
2146473740,41008148,1.0355778
2146570697,33923547,0.6915536520000001
2146918228,127413603,1.667660143
2146957849,71924100,2.752418645
2146957849,86803240,2.752418645
2147216009,33923547,0.5705332
2147216009,138885662,0.5705332
2147387151,71924100,0.6070463660000001
2147387151,86803240,0.6070463660000001
2147454174,86803240,0.5381808000000001
2147454174,127313418,0.5381808000000001
2147737326,41008148,2.6653799620000003
2148176412,121332964,1.1867628
2148239657,71924100,1.9037277879999999
2148239657,86803240,1.9037277879999999
2148789325,33923547,1.2017558
2148862212,185592680,1.0893708
2148995874,86803240,0.6037899
2149042661,33923547,0.5418022
2149427798,127413603,0.5251446
2149427798,162324750,0.5251446
2149813270,41008148,4.115919636
2150061854,121332964,1.5823311539999998
2150137935,41008148,3.7936199820000005
2150256492,41008148,4.48023968
2150929553,121332964,1.5823311539999998
2151541176,15744967,2.188235067
2151541176,71924100,2.188235067
2151541176,86803240,2.188235067
2151551013,15744967,0.5035925
2151551013,71924100,0.5035925
2151551013,86803240,0.5035925
2151655274,71924100,1.9037277879999999
2151655274,86803240,1.9037277879999999
2151833413,121332964,0.520209849
2151833413,127313418,0.520209849
2152208772,71924100,1.126137495
2152208772,86803240,1.126137495
2152256176,71924100,0.5156298
2152256176,86803240,0.5156298
2152388436,71924100,1.7272334999999996
2152837331,33923547,1.290899515
2152837331,71924100,1.290899515
2152837331,138885662,1.290899515
2152846548,121332964,0.513714731
2152846548,127413603,0.513714731
2152846548,192562407,0.513714731
2152893308,71924100,0.5551012
2152934717,86803240,1.044095099
2153044935,185592680,3.222706444
2153052960,15744967,1.1320809
2153052960,17744445,1.1320809
2153052960,144024400,1.1320809
2153232804,121332964,1.082342804
2153333194,71924100,1.1091756320000001
2153390986,71924100,0.5558871
2153390986,86803240,0.5558871
2153824242,86803240,1.0650917
2153824242,127313418,1.0650917
2153827447,71924100,1.003502608
2153827447,86803240,1.003502608
2154043434,71924100,1.070236753
2154140592,15744967,0.572441161
2154140592,71924100,0.572441161
2154196244,86803240,1.030053456
2154256235,86803240,1.0980583
2154329489,41008148,5.088505765
2154402856,41008148,2.6549525259999998
2154631393,71924100,1.2807823529999998
2155114496,17744445,1.7185654549999998
2155159898,71924100,0.50546205
2155159898,86803240,0.50546205
2155297916,86803240,1.0650917
2155297916,127313418,1.0650917
2155669347,121332964,1.1867628
2155720932,121332964,1.5823311539999998
2156385450,39432304,0.7288284
2156385450,127413603,0.7288284
2156407418,127413603,2.505706446
2156495926,71924100,2.1296417830000003
2156495926,86803240,2.1296417830000003
2156587071,41008148,0.503189445
2156587071,127413603,0.503189445
2156900172,41008148,1.869791289
2157095170,71924100,0.5551012
2157220348,138885662,0.5554375
2157441764,15744967,1.2529442
2157441764,144024400,1.2529442
2158039064,121332964,1.5823311539999998
2158063274,41008148,0.568136334
2158063274,127413603,0.568136334
2158076834,33923547,0.58313787
2158076834,121332964,0.58313787
2158406600,185592680,1.0893708
2158454228,121332964,1.5823311539999998
2159120860,33923547,0.6915536520000001
2159351957,41008148,0.568136334
2159351957,127413603,0.568136334
2159432899,41008148,3.2147830969999998
2159505934,144133560,0.5836468
2159505934,162324750,0.5836468
2159922566,121332964,1.075927496
2159922566,192562407,1.075927496
2160183002,127413603,2.768258567
2160251796,17744445,1.088681531
2160502583,41008148,1.317612452
2160593811,33923547,1.0186008
2160753439,185592680,1.028166066
2160753439,192562407,1.028166066
2160862393,127313418,2.09424863
2160951851,121332964,1.075927496
2160951851,192562407,1.075927496
2161151297,121332964,1.082342804
2161643376,162324750,1.108105858
2161715603,86803240,1.6142251220000001
2161852101,86803240,1.0568189000000001
2161934526,121332964,1.022249401
2161994760,121332964,0.504203141
2161994760,127413603,0.504203141
2161994760,192562407,0.504203141
2162861120,71924100,1.1483637
2162861120,86803240,1.1483637
2163446563,41008148,2.7304933
2163632339,71924100,1.095352751
2163699892,71924100,1.9037277879999999
2163699892,86803240,1.9037277879999999
2163760771,144133560,2.927098848
2163760771,162324750,2.927098848
2163873308,138885662,2.208006503
2164495687,71924100,0.7117268440000001
2164495687,138885662,0.7117268440000001
2164526260,71924100,2.696703185
2164530199,41008148,4.326223967000001
2164822851,33923547,1.2017558
2164836123,86803240,0.585927069
2164836123,185592680,0.585927069
2165086215,71924100,1.9037277879999999
2165086215,86803240,1.9037277879999999
2165288459,121332964,1.873050457
2165306425,71924100,1.1466732460000002
2165306425,95457728,1.1466732460000002
2165306425,205649164,1.1466732460000002
2165316602,95457728,0.577710152
2165316602,127313418,0.577710152
2165316602,127413603,0.577710152
2165316602,205649164,0.577710152
2165699729,17744445,1.094308555
2165699729,162324750,1.094308555
2165865024,185592680,3.9647712690000003
2166051829,86803240,0.57569313
2166051829,127313418,0.57569313
2166051829,185592680,0.57569313
2166058782,162324750,1.694289349
2166144466,71924100,1.070236753
2166512121,162324750,5.329707341000001
2166686211,121332964,1.075927496
2166686211,192562407,1.075927496
2166734259,17744445,0.563390136
2166734259,33923547,0.563390136
2166811948,121332964,0.5446189
2166844681,71924100,2.654241564
2167149698,41008148,2.7304933
2167376618,86803240,1.044095099
2167495817,71924100,0.525435269
2167495817,86803240,0.525435269
2167495817,95457728,0.525435269
2167495817,205649164,0.525435269
2167548553,86803240,2.136006415
2167766946,15744967,0.5919924
2167766946,33923547,0.5919924
2167766946,71924100,0.5919924
2167779625,185592680,3.9647712690000003
2168727142,121332964,1.5823311539999998
2168997087,86803240,2.162487075
2169085594,138885662,2.711427361
2169250133,41008148,1.2213389
2169496587,33923547,0.5027691
2169496587,41008148,0.5027691
2169750851,138885662,0.595042
2170287147,41008148,0.5911360379999999
2170452912,41008148,1.1445924509999998
2170464712,71924100,0.5545934
2170464712,86803240,0.5545934
2170536514,121332964,0.5773795
2170536514,127413603,0.5773795
2170536514,142362112,0.5773795
2170669143,127413603,1.621172844
2170736784,127413603,0.525051653
2170736784,192562407,0.525051653
2170909698,86803240,1.0585594420000002
2171226707,15744967,2.188235067
2171226707,71924100,2.188235067
2171226707,86803240,2.188235067
2172025185,17744445,0.503411949
2172025185,144024400,0.503411949
2172180355,127413603,3.035211348
2172937245,71924100,2.654241564
2174205032,41008148,2.6066831
2176619569,41008148,1.1445924509999998
2181705045,41008148,4.326223967000001
2182009128,162324750,2.1390688630000003
2182400614,162324750,1.694289349
2182498006,41008148,0.545786262
2189262995,41008148,2.7304933
2190110407,86803240,2.7965746000000005
2192196128,185592680,1.1405807000000001
2192196128,192562407,1.1405807000000001
2192433113,138885662,0.5304703000000001
2192681895,121332964,0.513714731
2192681895,127413603,0.513714731
2192681895,192562407,0.513714731
2193305563,86803240,2.086230382
2193341874,71924100,0.50546205
2193341874,86803240,0.50546205
2194045042,121332964,1.125032535
2194045042,127413603,1.125032535
2194136539,86803240,0.5178761479999999
2194549246,162324750,4.3989503679999995
2196250179,121332964,1.5823311539999998
2199700221,17744445,0.671247244
2199700221,162324750,0.671247244
2202269343,138885662,3.6246989949999997
2208460423,33923547,3.2701368630000003
2211956404,121332964,1.5823311539999998
2213089197,71924100,0.5812579999999999
2213089197,86803240,0.5812579999999999
2213089197,185592680,0.5812579999999999
2213604039,71924100,2.018392598
2216188834,86803240,2.7965746000000005
2219029219,17744445,1.5190954999999997
2219427727,138885662,0.5038486
2220830485,86803240,1.1238766
2222056978,127413603,2.505706446
2222372278,86803240,2.6986890000000003
2222404504,71924100,1.1380211999999998
2222404504,86803240,1.1380211999999998
2222404504,185592680,1.1380211999999998
2223209249,121332964,2.085405242
2223219022,41008148,1.092127536
2223831216,41008148,3.1922181400000005
2223831216,127413603,3.1922181400000005
2227518502,192562407,3.093689093
2229353591,86803240,3.710492707
2229353591,185592680,3.710492707
2230134732,121332964,0.5417474
2233466477,71924100,1.570881488
2233474350,86803240,0.57569313
2233474350,127313418,0.57569313
2233474350,185592680,0.57569313
2233641528,127413603,4.473934227000001
2233907499,127413603,2.37882264
2233907499,185592680,2.37882264
2233907499,192562407,2.37882264
2234377848,127413603,4.473934227000001
2234944309,33923547,0.6341955
2236187876,127313418,0.583554
2236187876,127413603,0.583554
2236264800,86803240,0.600861132
2236264800,185592680,0.600861132
2236731196,71924100,1.662222582
2238274355,33923547,0.5088929529999999
2238274355,127413603,0.5088929529999999
2239813180,162324750,0.653237045
2240734992,41008148,4.287065144
2240758451,86803240,0.6127465
2240758451,127313418,0.6127465
2240993880,71924100,0.538589835
2240993880,86803240,0.538589835
2241253063,121332964,2.8921697679999996
2242139644,71924100,1.126137495
2242139644,86803240,1.126137495
2242186033,185592680,1.562759369
2242377694,17744445,1.529766339
2243235785,71924100,0.6323154999999999
2243235785,86803240,0.6323154999999999
2244286699,121332964,3.1646623079999996
2245508426,86803240,1.5618876599999998
2246905606,17744445,1.529766339
2250220342,86803240,0.5384566
2250220342,127413603,0.5384566
2250220342,185592680,0.5384566
2250382311,41008148,1.1314902
2250487657,71924100,0.534431934
2250487657,144024400,0.534431934
2250818063,17744445,1.0311561230000001
2250942451,71924100,0.6249946
2250942451,86803240,0.6249946
2250954784,86803240,1.2512285570000001
2251510626,121332964,2.8047485890000003
2251635357,127413603,0.5251446
2251635357,162324750,0.5251446
2253969957,86803240,0.506316364
2253969957,127313418,0.506316364
2253969957,127413603,0.506316364
2255205611,41008148,0.5636532
2255798496,15744967,0.5528293000000001
2255798496,71924100,0.5528293000000001
2255798496,86803240,0.5528293000000001
2255798496,185592680,0.5528293000000001
2255942406,192562407,3.093689093
2257565957,127413603,1.117083739
2259035263,33923547,0.5092445
2259035263,41008148,0.5092445
2259712212,17744445,0.5109599
2259712212,162324750,0.5109599
2260622074,86803240,1.068273306
2262057266,86803240,1.196851194
2262057266,121332964,1.196851194
2262057266,185592680,1.196851194
2262840660,17744445,0.6373300000000001
2262840660,71924100,0.6373300000000001
2263714882,86803240,0.5259661
2264035674,121332964,0.520209849
2264035674,127313418,0.520209849
2273460673,121332964,2.7563764539999998
2273460673,127413603,2.7563764539999998
2273652895,33923547,0.5418022
2274122843,121332964,0.520209849
2274122843,127313418,0.520209849
2275352646,138885662,2.094177772
2276232669,121332964,1.5823311539999998
2276792477,33923547,1.840755934
2276792477,121332964,1.840755934
2276958553,33923547,0.5088929529999999
2276958553,127413603,0.5088929529999999
2277460467,41008148,3.371593517
2278262851,121332964,1.1913357969999998
2278262851,127313418,1.1913357969999998
2278262851,127413603,1.1913357969999998
2278406758,15744967,2.188235067
2278406758,71924100,2.188235067
2278406758,86803240,2.188235067
2279832285,162324750,2.9018451659999998
2279914712,127413603,1.0641420689999999
2280849068,41008148,3.371593517
2281263110,41008148,3.670299408
2281900701,41008148,1.869791289
2282503397,33923547,0.64626807
2282503397,127413603,0.64626807
2283694448,41008148,1.1314902
2284254972,41008148,0.535788059
2284254972,127413603,0.535788059
2285004107,33923547,0.5418022
2285248098,121332964,1.5823311539999998
2286108083,162324750,5.329707341000001
2287924127,121332964,3.1646623079999996
2290347343,162324750,1.119936705
2291509399,41008148,1.1982842599999999
2291509399,121332964,1.1982842599999999
2292671727,17744445,0.5659487
2292671727,162324750,0.5659487
2293093979,71924100,0.6249946
2293093979,86803240,0.6249946
2293280543,71924100,0.5984826999999999
2293280543,86803240,0.5984826999999999
2294168779,71924100,1.1091756320000001
2294227341,121332964,1.5823311539999998
2294424569,41008148,1.1982842599999999
2294424569,121332964,1.1982842599999999
2296880343,127413603,1.6022849670000001
2297486787,127413603,2.37882264
2297486787,185592680,2.37882264
2297486787,192562407,2.37882264
2297700001,41008148,0.6947922
2297700001,127413603,0.6947922
2297968704,71924100,1.9037277879999999
2297968704,86803240,1.9037277879999999
2298234020,41008148,0.545786262
2299129277,41008148,0.583552241
2300815877,41008148,1.9493587359999998
2301517854,41008148,0.509031355
2301517854,144133560,0.509031355
2301973486,15744967,1.1569780120000002
2301973486,33923547,1.1569780120000002
2301973486,144024400,1.1569780120000002
2302007317,185592680,0.6050814
2302666043,162324750,3.7901816370000003
2302756461,71924100,0.5156298
2302756461,86803240,0.5156298
2302789539,127413603,2.768258567
2302943080,127413603,1.621172844
2303176947,121332964,1.0834948
2303329554,71924100,2.018392598
2303452110,86803240,1.7097307560000001
2303452110,185592680,1.7097307560000001
2303540889,192562407,1.0322121000000002
2303781865,121332964,1.5823311539999998
2303915293,192562407,1.0491107
2304465407,71924100,2.1296417830000003
2304465407,86803240,2.1296417830000003
2304543230,86803240,2.205598771
2304543230,185592680,2.205598771
2304644026,86803240,1.181515345
2305097205,121332964,2.8047485890000003
2305179268,41008148,3.3912694649999997
2305350333,162324750,1.15268435
2305995555,192562407,0.5137602
2306163530,71924100,0.5156298
2306163530,86803240,0.5156298
2306213485,121332964,1.5823311539999998
2306237718,71924100,2.577548627
2306440543,17744445,0.5147727
2306440543,86803240,0.5147727
2306440543,185592680,0.5147727
2307186118,41008148,0.7277416
2307479915,15744967,0.5125698000000001
2307479915,33923547,0.5125698000000001
2307479915,41008148,0.5125698000000001
2307482452,33923547,2.670653631
2308731831,71924100,2.247279655
2308731831,86803240,2.247279655
2308731831,185592680,2.247279655
2308774408,33923547,0.5025532
2308774408,144133560,0.5025532
2308774408,162324750,0.5025532
2309403919,121332964,0.6297331
2309403919,185592680,0.6297331
2309403919,192562407,0.6297331
2309482443,121332964,1.5823311539999998
2311181789,33923547,4.8821835600000005
2311403750,86803240,1.0650917
2311403750,127313418,1.0650917
2311972436,162324750,3.8051406960000005
2312688602,15744967,0.5125698000000001
2312688602,33923547,0.5125698000000001
2312688602,41008148,0.5125698000000001
2313066407,71924100,1.285220353
2313066407,86803240,1.285220353
2313066407,185592680,1.285220353
2313093471,86803240,1.5338919610000001
2316163311,86803240,2.6986890000000003
2316341795,41008148,0.6066158
2318226231,86803240,2.162487075
2318310288,41008148,7.160024777000001
2319269296,86803240,0.5046437
2319269296,185592680,0.5046437
2319624428,71924100,2.392183222
2319624428,86803240,2.392183222
2321099965,185592680,1.5883872649999997
2321099965,192562407,1.5883872649999997
2324498023,15744967,2.188235067
2324498023,71924100,2.188235067
2324498023,86803240,2.188235067
2327911159,185592680,1.0893708
2330630568,71924100,1.708656269
2333556651,138885662,0.510048449
2333894229,86803240,1.6142251220000001
2333942252,138885662,0.510048449
2334137228,138885662,0.510048449
2336624111,162324750,0.5222359000000001
2336773411,41008148,0.5101303460000001
2336773411,162324750,0.5101303460000001
2337695057,17744445,1.088681531
2337969659,127413603,2.564499801
2339229249,41008148,0.5134354999999999
2339229249,121332964,0.5134354999999999
2339229249,127413603,0.5134354999999999
2340929294,86803240,2.176735993
2340929294,185592680,2.176735993
2341253518,121332964,1.5823311539999998
2341356001,121332964,1.082342804
2342601689,162324750,0.710610747
2342868756,41008148,1.148918987
2342961059,127313418,2.123318658
2343023811,71924100,0.5997309679999999
2343023811,86803240,0.5997309679999999
2343952000,86803240,1.8672701690000002
2343952000,127313418,1.8672701690000002
2344165752,127413603,0.524432361
2344165752,185592680,0.524432361
2344175421,138885662,3.5452776799999994
2346949400,71924100,2.577548627
2347800279,17744445,1.022147539
2351231167,121332964,0.519239068
2351231167,205649164,0.519239068
2387498689,71924100,0.659999
2395968755,127413603,0.5473762
2395968755,144133560,0.5473762
2396596011,127413603,0.611589849
2397994643,86803240,1.131284034
2397994643,185592680,1.131284034
2398992236,127413603,1.731643632
2401159163,138885662,4.010363066999999
2402088584,121332964,1.5823311539999998
2402811717,121332964,1.5823311539999998
2404438944,41008148,2.7619781180000005
2404438944,138885662,2.7619781180000005
2405667717,121332964,2.7871219410000005
2405667717,127413603,2.7871219410000005
2413062660,71924100,0.5118144
2413062660,142362112,0.5118144
2413062660,185592680,0.5118144
2413062660,192562407,0.5118144
2413845691,71924100,0.5408357
2413845691,185592680,0.5408357
2413903367,71924100,1.285220353
2413903367,86803240,1.285220353
2413903367,185592680,1.285220353
2414564264,41008148,3.2147830969999998
2419700237,127313418,0.583554
2419700237,127413603,0.583554
2419815171,33923547,0.5418022
2420602723,71924100,1.724696137
2420791903,71924100,1.088428
2420855862,127413603,0.5251446
2420855862,162324750,0.5251446
2421280692,86803240,2.176735993
2421280692,185592680,2.176735993
2421676522,71924100,1.5647531289999999
2422072967,71924100,2.125124128
2423097110,95457728,0.550678
2423097110,121332964,0.550678
2423097110,142362112,0.550678
2423097110,162324750,0.550678
2423344625,41008148,4.115919636
2423554807,121332964,1.0834948
2424889465,86803240,1.0703851
2425016515,121332964,1.8020391999999998
2425370351,121332964,1.5823311539999998
2425818370,33923547,0.5025532
2425818370,144133560,0.5025532
2425818370,162324750,0.5025532
2426172743,121332964,1.797801256
2426549249,127313418,0.583554
2426549249,127413603,0.583554
2427186391,71924100,2.125124128
2427291648,71924100,1.0422236630000001
2427944529,86803240,2.797168445
2428635547,86803240,2.222277803
2428838730,86803240,2.205598771
2428838730,185592680,2.205598771
2428941613,71924100,1.5628745000000002
2429419460,15744967,1.2529442
2429419460,144024400,1.2529442
2429462519,71924100,0.50546205
2429462519,86803240,0.50546205
2429505210,127413603,0.5919481520000001
2429505210,144133560,0.5919481520000001
2429505210,162324750,0.5919481520000001
2429891335,86803240,0.554134369
2429891335,127313418,0.554134369
2429897830,41008148,2.9639689949999997
2430475429,127413603,1.621172844
2431063578,127413603,0.5251446
2431063578,162324750,0.5251446
2431840634,121332964,1.5823311539999998
2431976180,121332964,1.567973544
2432101565,86803240,1.181515345
2432239216,121332964,1.5823311539999998
2433929577,71924100,2.125124128
2434315182,17744445,1.0817141449999998
2434384669,71924100,1.570881488
2435115763,86803240,0.5259661
2435280929,71924100,2.2646072139999998
2435682472,121332964,1.5823311539999998
2436337531,17744445,1.758771428
2436857335,121332964,1.5493485450000002
2439236460,33923547,1.077961326
2439328811,71924100,0.5984826999999999
2439328811,86803240,0.5984826999999999
2439603990,121332964,0.520311058
2439603990,185592680,0.520311058
2439603990,192562407,0.520311058
2439929725,121332964,1.8020391999999998
2441851866,127413603,0.524432361
2441851866,185592680,0.524432361
2442904905,127313418,2.079262764
2442918326,71924100,1.1216578
2442971559,71924100,0.538589835
2442971559,86803240,0.538589835
2444365489,86803240,1.0721515350000002
2460121830,121332964,1.5823311539999998
2460176422,185592680,1.914495225
2460176422,192562407,1.914495225
2460287773,41008148,0.5014559000000001
2460582132,17744445,1.0427542
2460590304,185592680,3.259625004
2461011238,86803240,1.0528345
2461011238,127313418,1.0528345
2461017821,185592680,3.9647712690000003
2461078245,121332964,1.5823311539999998
2461707855,121332964,1.5823311539999998
2462242023,121332964,4.818859974
2462242023,127413603,4.818859974
2462419459,121332964,1.5823311539999998
2462768667,33923547,1.077961326
2462891035,185592680,3.222706444
2462990842,121332964,1.0834948
2464202225,86803240,1.0650917
2464202225,127313418,1.0650917
2464384301,86803240,1.12564816
2464384301,185592680,1.12564816
2464636781,121332964,1.5823311539999998
2464849251,121332964,1.5823311539999998
2465262282,121332964,1.5823311539999998
2465409606,121332964,1.5823311539999998
2466923303,121332964,1.5823311539999998
2467168610,86803240,2.222277803
2468994566,121332964,1.5823311539999998
2469964934,121332964,4.818859974
2469964934,127413603,4.818859974
2470666367,121332964,1.5823311539999998
2470934213,121332964,1.5823311539999998
2472238128,121332964,1.5823311539999998
2473043287,121332964,1.5823311539999998
2473495876,71924100,3.9483895250000005
2474173284,86803240,0.6037899
2474935869,192562407,3.357797859
2477516145,185592680,2.982572
2477911198,121332964,1.0834948
2479258877,121332964,4.818859974
2479258877,127413603,4.818859974
2479636065,121332964,1.5823311539999998
2480142866,95457728,0.7385369540000001
2480142866,205649164,0.7385369540000001
2480205757,71924100,1.7308340999999996
2480866425,138885662,1.0376034
2481161453,121332964,1.5823311539999998
2482250681,71924100,1.6192418960000001
